keypts1,match_points,filename1,filename2,matchpercent,keypts2
data1\S01_29.png,data1\S03_15.png,494,465,494,0.6451612903225806
data1\S01_29.png,data1\S03_18.png,494,500,494,0.6
data1\S01_29.png,data1\S03_22.png,494,410,494,0.975609756097561
data1\S01_29.png,data1\S03_28.png,494,335,494,1.791044776119403
data1\S01_29.png,data1\S03_30.png,494,298,494,3.0201342281879193
data1\S01_29.png,data1\S03_36.png,494,298,494,1.342281879194631
data1\S01_29.png,data1\S03_40.png,494,492,494,0.6097560975609756
data1\S01_29.png,data1\S03_5.png,494,493,494,1.2170385395537526
data1\S01_29.png,data1\S03_6.png,494,500,494,0.2
data1\S01_29.png,data1\S03_7.png,494,458,494,0.8733624454148472
data1\S01_29.png,data1\S14_1.png,494,441,494,0.45351473922902497
data1\S01_29.png,data1\S14_11.png,494,388,494,0.5154639175257731
data1\S01_29.png,data1\S14_19.png,494,483,494,1.0351966873706004
data1\S01_29.png,data1\S14_2.png,494,500,494,0.6
data1\S01_29.png,data1\S14_21.png,494,500,494,1.2
data1\S01_29.png,data1\S14_24.png,494,500,494,0.8
data1\S01_29.png,data1\S14_25.png,494,428,494,1.4018691588785046
data1\S01_29.png,data1\S14_30.png,494,500,494,0.6
data1\S01_29.png,data1\S14_9.png,494,233,494,2.1459227467811157
data1\S01_30.png,data1\S01_0.png,482,224,482,1.7857142857142858
data1\S01_30.png,data1\S01_10.png,482,500,482,1.0
data1\S01_30.png,data1\S01_14.png,482,469,482,0.6396588486140725
data1\S01_30.png,data1\S01_15.png,482,460,482,1.0869565217391304
data1\S01_30.png,data1\S01_16.png,482,454,482,1.3215859030837005
data1\S01_30.png,data1\S01_21.png,482,500,482,0.6
data1\S01_30.png,data1\S01_25.png,482,469,482,0.6396588486140725
data1\S01_30.png,data1\S01_26.png,482,490,482,0.6122448979591837
data1\S01_30.png,data1\S01_27.png,482,500,482,0.8
data1\S01_30.png,data1\S01_28.png,482,475,482,0.8421052631578947
data1\S01_30.png,data1\S01_29.png,482,494,482,2.2267206477732793
data1\S01_30.png,data1\S01_31.png,482,500,482,0.8
data1\S01_30.png,data1\S01_33.png,482,500,482,0.8
data1\S01_30.png,data1\S01_35.png,482,452,482,1.991150442477876
data1\S01_30.png,data1\S01_36.png,482,500,482,0.8
data1\S01_30.png,data1\S01_37.png,482,500,482,1.8
data1\S01_30.png,data1\S01_39.png,482,361,482,1.6620498614958448
data1\S01_30.png,data1\S03_1.png,482,500,482,0.0
data1\S01_30.png,data1\S03_10.png,482,500,482,1.0
data1\S01_30.png,data1\S03_11.png,482,454,482,1.5418502202643172
data1\S01_30.png,data1\S03_12.png,482,435,482,1.3793103448275863
data1\S01_30.png,data1\S03_15.png,482,465,482,1.2903225806451613
data1\S01_30.png,data1\S03_18.png,482,500,482,1.0
data1\S01_30.png,data1\S03_22.png,482,410,482,2.4390243902439024
data1\S01_30.png,data1\S03_28.png,482,335,482,0.29850746268656714
data1\S01_30.png,data1\S03_30.png,482,298,482,1.6778523489932886
data1\S01_30.png,data1\S03_36.png,482,298,482,2.0134228187919465
data1\S01_30.png,data1\S03_40.png,482,492,482,0.2032520325203252
data1\S01_30.png,data1\S03_5.png,482,493,482,0.4056795131845842
data1\S01_30.png,data1\S03_6.png,482,500,482,0.6
data1\S01_30.png,data1\S03_7.png,482,458,482,1.5283842794759825
data1\S01_30.png,data1\S14_1.png,482,441,482,0.9070294784580499
data1\S01_30.png,data1\S14_11.png,482,388,482,2.577319587628866
data1\S01_30.png,data1\S14_19.png,482,483,482,0.4140786749482402
data1\S01_30.png,data1\S14_2.png,482,500,482,1.0
data1\S01_30.png,data1\S14_21.png,482,500,482,1.2
data1\S01_30.png,data1\S14_24.png,482,500,482,1.0
data1\S01_30.png,data1\S14_25.png,482,428,482,2.102803738317757
data1\S01_30.png,data1\S14_30.png,482,500,482,1.0
data1\S01_30.png,data1\S14_9.png,482,233,482,0.8583690987124464
data1\S01_31.png,data1\S01_0.png,500,224,500,4.017857142857143
data1\S01_31.png,data1\S01_10.png,500,500,500,0.8
data1\S01_31.png,data1\S01_14.png,500,469,500,1.279317697228145
data1\S01_31.png,data1\S01_15.png,500,460,500,0.43478260869565216
data1\S01_31.png,data1\S01_16.png,500,454,500,0.8810572687224669
data1\S01_31.png,data1\S01_21.png,500,500,500,0.8
data1\S01_31.png,data1\S01_25.png,500,469,500,0.21321961620469082
data1\S01_31.png,data1\S01_26.png,500,490,500,0.20408163265306123
data1\S01_31.png,data1\S01_27.png,500,500,500,1.2
data1\S01_31.png,data1\S01_28.png,500,475,500,1.4736842105263157
data1\S01_31.png,data1\S01_29.png,500,494,500,0.8097165991902834
data1\S01_31.png,data1\S01_30.png,500,482,500,0.8298755186721992
data1\S01_31.png,data1\S01_33.png,500,500,500,1.8
data1\S01_31.png,data1\S01_35.png,500,452,500,1.1061946902654867
data1\S01_31.png,data1\S01_36.png,500,500,500,0.8
data1\S01_31.png,data1\S01_37.png,500,500,500,0.6
data1\S01_31.png,data1\S01_39.png,500,361,500,2.4930747922437675
data1\S01_31.png,data1\S03_1.png,500,500,500,0.4
data1\S01_31.png,data1\S03_10.png,500,500,500,1.2
data1\S01_31.png,data1\S03_11.png,500,454,500,1.3215859030837005
data1\S01_31.png,data1\S03_12.png,500,435,500,2.2988505747126435
data1\S01_31.png,data1\S03_15.png,500,465,500,0.43010752688172044
data1\S01_31.png,data1\S03_18.png,500,500,500,0.6
data1\S01_31.png,data1\S03_22.png,500,410,500,1.7073170731707317
data1\S01_31.png,data1\S03_28.png,500,335,500,3.283582089552239
data1\S01_31.png,data1\S03_30.png,500,298,500,3.3557046979865772
data1\S01_31.png,data1\S03_36.png,500,298,500,0.33557046979865773
data1\S01_31.png,data1\S03_40.png,500,492,500,1.016260162601626
data1\S01_31.png,data1\S03_5.png,500,493,500,1.2170385395537526
data1\S01_31.png,data1\S03_6.png,500,500,500,0.4
data1\S01_31.png,data1\S03_7.png,500,458,500,1.965065502183406
data1\S01_31.png,data1\S14_1.png,500,441,500,0.45351473922902497
data1\S01_31.png,data1\S14_11.png,500,388,500,0.7731958762886598
data1\S01_31.png,data1\S14_19.png,500,483,500,0.4140786749482402
data1\S01_31.png,data1\S14_2.png,500,500,500,0.6
data1\S01_31.png,data1\S14_21.png,500,500,500,1.2
data1\S01_31.png,data1\S14_24.png,500,500,500,0.8
data1\S01_31.png,data1\S14_25.png,500,428,500,1.1682242990654206
data1\S01_31.png,data1\S14_30.png,500,500,500,1.4
data1\S01_31.png,data1\S14_9.png,500,233,500,1.2875536480686696
data1\S01_33.png,data1\S01_0.png,500,224,500,2.6785714285714284
data1\S01_33.png,data1\S01_10.png,500,500,500,1.0
data1\S01_33.png,data1\S01_14.png,500,469,500,1.7057569296375266
data1\S01_33.png,data1\S01_15.png,500,460,500,2.1739130434782608
data1\S01_33.png,data1\S01_16.png,500,454,500,2.4229074889867843
data1\S01_33.png,data1\S01_21.png,500,500,500,0.8
data1\S01_33.png,data1\S01_25.png,500,469,500,1.492537313432836
data1\S01_33.png,data1\S01_26.png,500,490,500,0.8163265306122449
data1\S01_33.png,data1\S01_27.png,500,500,500,1.2
data1\S01_33.png,data1\S01_28.png,500,475,500,1.4736842105263157
data1\S01_33.png,data1\S01_29.png,500,494,500,1.214574898785425
data1\S01_33.png,data1\S01_30.png,500,482,500,1.8672199170124482
data1\S01_33.png,data1\S01_31.png,500,500,500,1.4
data1\S01_33.png,data1\S01_35.png,500,452,500,1.991150442477876
data1\S01_33.png,data1\S01_36.png,500,500,500,1.6
data1\S01_33.png,data1\S01_37.png,500,500,500,1.2
data1\S01_33.png,data1\S01_39.png,500,361,500,1.3850415512465375
data1\S01_33.png,data1\S03_1.png,500,500,500,0.8
data1\S01_33.png,data1\S03_10.png,500,500,500,1.6
data1\S01_33.png,data1\S03_11.png,500,454,500,0.8810572687224669
data1\S01_33.png,data1\S03_12.png,500,435,500,0.45977011494252873
data1\S01_33.png,data1\S03_15.png,500,465,500,1.5053763440860215
data1\S01_33.png,data1\S03_18.png,500,500,500,1.6
data1\S01_33.png,data1\S03_22.png,500,410,500,2.4390243902439024
data1\S01_33.png,data1\S03_28.png,500,335,500,1.492537313432836
data1\S01_33.png,data1\S03_30.png,500,298,500,3.0201342281879193
data1\S01_33.png,data1\S03_36.png,500,298,500,1.6778523489932886
data1\S01_33.png,data1\S03_40.png,500,492,500,1.4227642276422765
data1\S01_33.png,data1\S03_5.png,500,493,500,2.028397565922921
data1\S01_33.png,data1\S03_6.png,500,500,500,0.8
data1\S01_33.png,data1\S03_7.png,500,458,500,1.091703056768559
data1\S01_33.png,data1\S14_1.png,500,441,500,0.45351473922902497
data1\S01_33.png,data1\S14_11.png,500,388,500,0.7731958762886598
data1\S01_33.png,data1\S14_19.png,500,483,500,0.4140786749482402
data1\S01_33.png,data1\S14_2.png,500,500,500,1.0
data1\S01_33.png,data1\S14_21.png,500,500,500,0.2
data1\S01_33.png,data1\S14_24.png,500,500,500,0.8
data1\S01_33.png,data1\S14_25.png,500,428,500,0.0
data1\S01_33.png,data1\S14_30.png,500,500,500,1.0
data1\S01_33.png,data1\S14_9.png,500,233,500,3.4334763948497855
data1\S01_35.png,data1\S01_0.png,452,224,452,1.7857142857142858
data1\S01_35.png,data1\S01_10.png,452,500,452,0.8
data1\S01_35.png,data1\S01_14.png,452,469,452,1.0660980810234542
data1\S01_35.png,data1\S01_15.png,452,460,452,1.5217391304347827
data1\S01_35.png,data1\S01_16.png,452,454,452,0.8810572687224669
data1\S01_35.png,data1\S01_21.png,452,500,452,0.2
data1\S01_35.png,data1\S01_25.png,452,469,452,0.6396588486140725
data1\S01_35.png,data1\S01_26.png,452,490,452,0.6122448979591837
data1\S01_35.png,data1\S01_27.png,452,500,452,1.2
data1\S01_35.png,data1\S01_28.png,452,475,452,0.21052631578947367
data1\S01_35.png,data1\S01_29.png,452,494,452,1.417004048582996
data1\S01_35.png,data1\S01_30.png,452,482,452,1.6597510373443984
data1\S01_35.png,data1\S01_31.png,452,500,452,0.4
data1\S01_35.png,data1\S01_33.png,452,500,452,0.8
data1\S01_35.png,data1\S01_36.png,452,500,452,0.4
data1\S01_35.png,data1\S01_37.png,452,500,452,0.8
data1\S01_35.png,data1\S01_39.png,452,361,452,1.10803324099723
data1\S01_35.png,data1\S03_1.png,452,500,452,0.6
data1\S01_35.png,data1\S03_10.png,452,500,452,0.8
data1\S01_35.png,data1\S03_11.png,452,454,452,1.3215859030837005
data1\S01_35.png,data1\S03_12.png,452,435,452,1.3793103448275863
data1\S01_35.png,data1\S03_15.png,452,465,452,0.21505376344086022
data1\S01_35.png,data1\S03_18.png,452,500,452,0.8
data1\S01_35.png,data1\S03_22.png,452,410,452,0.7317073170731707
data1\S01_35.png,data1\S03_28.png,452,335,452,1.791044776119403
data1\S01_35.png,data1\S03_30.png,452,298,452,2.0134228187919465
data1\S01_35.png,data1\S03_36.png,452,298,452,3.0201342281879193
data1\S01_35.png,data1\S03_40.png,452,492,452,0.6097560975609756
data1\S01_35.png,data1\S03_5.png,452,493,452,2.4340770791075053
data1\S01_35.png,data1\S03_6.png,452,500,452,0.8
data1\S01_35.png,data1\S03_7.png,452,458,452,0.8733624454148472
data1\S01_35.png,data1\S14_1.png,452,441,452,0.22675736961451248
data1\S01_35.png,data1\S14_11.png,452,388,452,0.7731958762886598
data1\S01_35.png,data1\S14_19.png,452,483,452,1.0351966873706004
data1\S01_35.png,data1\S14_2.png,452,500,452,0.8
data1\S01_35.png,data1\S14_21.png,452,500,452,0.4
data1\S01_35.png,data1\S14_24.png,452,500,452,0.6
data1\S01_35.png,data1\S14_25.png,452,428,452,0.9345794392523364
data1\S01_35.png,data1\S14_30.png,452,500,452,1.0
data1\S01_35.png,data1\S14_9.png,452,233,452,0.8583690987124464
data1\S01_36.png,data1\S01_0.png,500,224,500,1.3392857142857142
data1\S01_36.png,data1\S01_10.png,500,500,500,0.6
data1\S01_36.png,data1\S01_14.png,500,469,500,0.42643923240938164
data1\S01_36.png,data1\S01_15.png,500,460,500,0.21739130434782608
data1\S01_36.png,data1\S01_16.png,500,454,500,0.44052863436123346
data1\S01_36.png,data1\S01_21.png,500,500,500,0.2
data1\S01_36.png,data1\S01_25.png,500,469,500,0.8528784648187633
data1\S01_36.png,data1\S01_26.png,500,490,500,0.8163265306122449
data1\S01_36.png,data1\S01_27.png,500,500,500,0.8
data1\S01_36.png,data1\S01_28.png,500,475,500,0.21052631578947367
data1\S01_36.png,data1\S01_29.png,500,494,500,1.0121457489878543
data1\S01_36.png,data1\S01_30.png,500,482,500,0.4149377593360996
data1\S01_36.png,data1\S01_31.png,500,500,500,0.6
data1\S01_36.png,data1\S01_33.png,500,500,500,0.8
data1\S01_36.png,data1\S01_35.png,500,452,500,0.6637168141592921
data1\S01_36.png,data1\S01_37.png,500,500,500,0.4
data1\S01_36.png,data1\S01_39.png,500,361,500,0.554016620498615
data1\S01_36.png,data1\S03_1.png,500,500,500,0.8
data1\S01_36.png,data1\S03_10.png,500,500,500,0.8
data1\S01_36.png,data1\S03_11.png,500,454,500,0.8810572687224669
data1\S01_36.png,data1\S03_12.png,500,435,500,0.22988505747126436
data1\S01_36.png,data1\S03_15.png,500,465,500,0.43010752688172044
data1\S01_36.png,data1\S03_18.png,500,500,500,0.4
data1\S01_36.png,data1\S03_22.png,500,410,500,1.7073170731707317
data1\S01_36.png,data1\S03_28.png,500,335,500,1.791044776119403
data1\S01_36.png,data1\S03_30.png,500,298,500,2.348993288590604
data1\S01_36.png,data1\S03_36.png,500,298,500,1.342281879194631
data1\S01_36.png,data1\S03_40.png,500,492,500,0.6097560975609756
data1\S01_36.png,data1\S03_5.png,500,493,500,1.4198782961460445
data1\S01_36.png,data1\S03_6.png,500,500,500,1.0
data1\S01_36.png,data1\S03_7.png,500,458,500,0.8733624454148472
data1\S01_36.png,data1\S14_1.png,500,441,500,0.6802721088435374
data1\S01_36.png,data1\S14_11.png,500,388,500,0.7731958762886598
data1\S01_36.png,data1\S14_19.png,500,483,500,0.6211180124223602
data1\S01_36.png,data1\S14_2.png,500,500,500,0.6
data1\S01_36.png,data1\S14_21.png,500,500,500,0.6
data1\S01_36.png,data1\S14_24.png,500,500,500,1.2
data1\S01_36.png,data1\S14_25.png,500,428,500,0.9345794392523364
data1\S01_36.png,data1\S14_30.png,500,500,500,0.2
data1\S01_36.png,data1\S14_9.png,500,233,500,0.8583690987124464
data1\S01_37.png,data1\S01_0.png,500,224,500,2.232142857142857
data1\S01_37.png,data1\S01_10.png,500,500,500,0.2
data1\S01_37.png,data1\S01_14.png,500,469,500,0.42643923240938164
data1\S01_37.png,data1\S01_15.png,500,460,500,1.5217391304347827
data1\S01_37.png,data1\S01_16.png,500,454,500,1.1013215859030836
data1\S01_37.png,data1\S01_21.png,500,500,500,0.2
data1\S01_37.png,data1\S01_25.png,500,469,500,1.7057569296375266
data1\S01_37.png,data1\S01_26.png,500,490,500,0.6122448979591837
data1\S01_37.png,data1\S01_27.png,500,500,500,0.2
data1\S01_37.png,data1\S01_28.png,500,475,500,0.631578947368421
data1\S01_37.png,data1\S01_29.png,500,494,500,0.20242914979757085
data1\S01_37.png,data1\S01_30.png,500,482,500,1.2448132780082988
data1\S01_37.png,data1\S01_31.png,500,500,500,0.8
data1\S01_37.png,data1\S01_33.png,500,500,500,0.8
data1\S01_37.png,data1\S01_35.png,500,452,500,0.4424778761061947
data1\S01_37.png,data1\S01_36.png,500,500,500,1.4
data1\S01_37.png,data1\S01_39.png,500,361,500,2.21606648199446
data1\S01_37.png,data1\S03_1.png,500,500,500,1.0
data1\S01_37.png,data1\S03_10.png,500,500,500,0.6
data1\S01_37.png,data1\S03_11.png,500,454,500,0.44052863436123346
data1\S01_37.png,data1\S03_12.png,500,435,500,0.9195402298850575
data1\S01_37.png,data1\S03_15.png,500,465,500,1.075268817204301
data1\S01_37.png,data1\S03_18.png,500,500,500,0.4
data1\S01_37.png,data1\S03_22.png,500,410,500,1.7073170731707317
data1\S01_37.png,data1\S03_28.png,500,335,500,0.8955223880597015
data1\S01_37.png,data1\S03_30.png,500,298,500,4.026845637583893
data1\S01_37.png,data1\S03_36.png,500,298,500,0.6711409395973155
data1\S01_37.png,data1\S03_40.png,500,492,500,0.4065040650406504
data1\S01_37.png,data1\S03_5.png,500,493,500,0.6085192697768763
data1\S01_37.png,data1\S03_6.png,500,500,500,0.0
data1\S01_37.png,data1\S03_7.png,500,458,500,1.091703056768559
data1\S01_37.png,data1\S14_1.png,500,441,500,0.45351473922902497
data1\S01_37.png,data1\S14_11.png,500,388,500,1.5463917525773196
data1\S01_37.png,data1\S14_19.png,500,483,500,1.4492753623188406
data1\S01_37.png,data1\S14_2.png,500,500,500,1.8
data1\S01_37.png,data1\S14_21.png,500,500,500,0.4
data1\S01_37.png,data1\S14_24.png,500,500,500,0.8
data1\S01_37.png,data1\S14_25.png,500,428,500,1.1682242990654206
data1\S01_37.png,data1\S14_30.png,500,500,500,0.4
data1\S01_37.png,data1\S14_9.png,500,233,500,0.4291845493562232
data1\S01_39.png,data1\S01_0.png,361,224,361,1.7857142857142858
data1\S01_39.png,data1\S01_10.png,361,500,361,1.0
data1\S01_39.png,data1\S01_14.png,361,469,361,0.8528784648187633
data1\S01_39.png,data1\S01_15.png,361,460,361,1.0869565217391304
data1\S01_39.png,data1\S01_16.png,361,454,361,0.22026431718061673
data1\S01_39.png,data1\S01_21.png,361,500,361,1.4
data1\S01_39.png,data1\S01_25.png,361,469,361,0.8528784648187633
data1\S01_39.png,data1\S01_26.png,361,490,361,0.0
data1\S01_39.png,data1\S01_27.png,361,500,361,0.4
data1\S01_39.png,data1\S01_28.png,361,475,361,0.8421052631578947
data1\S01_39.png,data1\S01_29.png,361,494,361,0.0
data1\S01_39.png,data1\S01_30.png,361,482,361,0.2074688796680498
data1\S01_39.png,data1\S01_31.png,361,500,361,0.4
data1\S01_39.png,data1\S01_33.png,361,500,361,0.4
data1\S01_39.png,data1\S01_35.png,361,452,361,0.8849557522123894
data1\S01_39.png,data1\S01_36.png,361,500,361,0.2
data1\S01_39.png,data1\S01_37.png,361,500,361,1.2
data1\S01_39.png,data1\S03_1.png,361,500,361,0.6
data1\S01_39.png,data1\S03_10.png,361,500,361,1.0
data1\S01_39.png,data1\S03_11.png,361,454,361,0.44052863436123346
data1\S01_39.png,data1\S03_12.png,361,435,361,1.1494252873563218
data1\S01_39.png,data1\S03_15.png,361,465,361,1.7204301075268817
data1\S01_39.png,data1\S03_18.png,361,500,361,0.4
data1\S01_39.png,data1\S03_22.png,361,410,361,0.4878048780487805
data1\S01_39.png,data1\S03_28.png,361,335,361,1.492537313432836
data1\S01_39.png,data1\S03_30.png,361,298,361,2.0134228187919465
data1\S01_39.png,data1\S03_36.png,361,298,361,1.342281879194631
data1\S01_39.png,data1\S03_40.png,361,492,361,0.6097560975609756
data1\S01_39.png,data1\S03_5.png,361,493,361,1.6227180527383367
data1\S01_39.png,data1\S03_6.png,361,500,361,0.6
data1\S01_39.png,data1\S03_7.png,361,458,361,1.5283842794759825
data1\S01_39.png,data1\S14_1.png,361,441,361,0.45351473922902497
data1\S01_39.png,data1\S14_11.png,361,388,361,0.25773195876288657
data1\S01_39.png,data1\S14_19.png,361,483,361,0.6211180124223602
data1\S01_39.png,data1\S14_2.png,361,500,361,0.6
data1\S01_39.png,data1\S14_21.png,361,500,361,0.0
data1\S01_39.png,data1\S14_24.png,361,500,361,0.2
data1\S01_39.png,data1\S14_25.png,361,428,361,1.1682242990654206
data1\S01_39.png,data1\S14_30.png,361,500,361,0.8
data1\S01_39.png,data1\S14_9.png,361,233,361,0.0
data1\S03_1.png,data1\S01_0.png,500,224,500,2.6785714285714284
data1\S03_1.png,data1\S01_10.png,500,500,500,1.0
data1\S03_1.png,data1\S01_14.png,500,469,500,0.6396588486140725
data1\S03_1.png,data1\S01_15.png,500,460,500,0.8695652173913043
data1\S03_1.png,data1\S01_16.png,500,454,500,0.8810572687224669
data1\S03_1.png,data1\S01_21.png,500,500,500,0.8
data1\S03_1.png,data1\S01_25.png,500,469,500,0.0
data1\S03_1.png,data1\S01_26.png,500,490,500,1.2244897959183674
data1\S03_1.png,data1\S01_27.png,500,500,500,0.4
data1\S03_1.png,data1\S01_28.png,500,475,500,1.0526315789473684
data1\S03_1.png,data1\S01_29.png,500,494,500,1.0121457489878543
data1\S03_1.png,data1\S01_30.png,500,482,500,0.6224066390041494
data1\S03_1.png,data1\S01_31.png,500,500,500,0.2
data1\S03_1.png,data1\S01_33.png,500,500,500,0.4
data1\S03_1.png,data1\S01_35.png,500,452,500,0.4424778761061947
data1\S03_1.png,data1\S01_36.png,500,500,500,0.8
data1\S03_1.png,data1\S01_37.png,500,500,500,1.4
data1\S03_1.png,data1\S01_39.png,500,361,500,2.21606648199446
data1\S03_1.png,data1\S03_10.png,500,500,500,0.8
data1\S03_1.png,data1\S03_11.png,500,454,500,0.8810572687224669
data1\S03_1.png,data1\S03_12.png,500,435,500,1.1494252873563218
data1\S03_1.png,data1\S03_15.png,500,465,500,0.8602150537634409
data1\S03_1.png,data1\S03_18.png,500,500,500,1.2
data1\S03_1.png,data1\S03_22.png,500,410,500,0.4878048780487805
data1\S03_1.png,data1\S03_28.png,500,335,500,1.1940298507462686
data1\S03_1.png,data1\S03_30.png,500,298,500,0.0
data1\S03_1.png,data1\S03_36.png,500,298,500,3.0201342281879193
data1\S03_1.png,data1\S03_40.png,500,492,500,1.2195121951219512
data1\S03_1.png,data1\S03_5.png,500,493,500,1.0141987829614605
data1\S03_1.png,data1\S03_6.png,500,500,500,0.2
data1\S03_1.png,data1\S03_7.png,500,458,500,1.7467248908296944
data1\S03_1.png,data1\S14_1.png,500,441,500,1.1337868480725624
data1\S03_1.png,data1\S14_11.png,500,388,500,1.5463917525773196
data1\S03_1.png,data1\S14_19.png,500,483,500,0.8281573498964804
data1\S03_1.png,data1\S14_2.png,500,500,500,0.4
data1\S03_1.png,data1\S14_21.png,500,500,500,0.6
data1\S03_1.png,data1\S14_24.png,500,500,500,1.0
data1\S03_1.png,data1\S14_25.png,500,428,500,1.8691588785046729
data1\S03_1.png,data1\S14_30.png,500,500,500,1.6
data1\S03_1.png,data1\S14_9.png,500,233,500,0.0
data1\S03_10.png,data1\S01_0.png,500,224,500,1.3392857142857142
data1\S03_10.png,data1\S01_10.png,500,500,500,1.4
data1\S03_10.png,data1\S01_14.png,500,469,500,1.492537313432836
data1\S03_10.png,data1\S01_15.png,500,460,500,1.3043478260869565
data1\S03_10.png,data1\S01_16.png,500,454,500,1.1013215859030836
data1\S03_10.png,data1\S01_21.png,500,500,500,0.4
data1\S03_10.png,data1\S01_25.png,500,469,500,0.42643923240938164
data1\S03_10.png,data1\S01_26.png,500,490,500,0.6122448979591837
data1\S03_10.png,data1\S01_27.png,500,500,500,0.8
data1\S03_10.png,data1\S01_28.png,500,475,500,1.0526315789473684
data1\S03_10.png,data1\S01_29.png,500,494,500,1.214574898785425
data1\S03_10.png,data1\S01_30.png,500,482,500,0.6224066390041494
data1\S03_10.png,data1\S01_31.png,500,500,500,0.0
data1\S03_10.png,data1\S01_33.png,500,500,500,0.8
data1\S03_10.png,data1\S01_35.png,500,452,500,1.3274336283185841
data1\S03_10.png,data1\S01_36.png,500,500,500,0.4
data1\S03_10.png,data1\S01_37.png,500,500,500,1.0
data1\S03_10.png,data1\S01_39.png,500,361,500,1.3850415512465375
data1\S03_10.png,data1\S03_1.png,500,500,500,0.6
data1\S03_10.png,data1\S03_11.png,500,454,500,0.8810572687224669
data1\S03_10.png,data1\S03_12.png,500,435,500,0.9195402298850575
data1\S03_10.png,data1\S03_15.png,500,465,500,0.6451612903225806
data1\S03_10.png,data1\S03_18.png,500,500,500,0.2
data1\S03_10.png,data1\S03_22.png,500,410,500,1.7073170731707317
data1\S03_10.png,data1\S03_28.png,500,335,500,1.492537313432836
data1\S03_10.png,data1\S03_30.png,500,298,500,1.6778523489932886
data1\S03_10.png,data1\S03_36.png,500,298,500,2.0134228187919465
data1\S03_10.png,data1\S03_40.png,500,492,500,1.016260162601626
data1\S03_10.png,data1\S03_5.png,500,493,500,1.4198782961460445
data1\S03_10.png,data1\S03_6.png,500,500,500,0.6
data1\S03_10.png,data1\S03_7.png,500,458,500,0.2183406113537118
data1\S03_10.png,data1\S14_1.png,500,441,500,0.22675736961451248
data1\S03_10.png,data1\S14_11.png,500,388,500,0.7731958762886598
data1\S03_10.png,data1\S14_19.png,500,483,500,1.0351966873706004
data1\S03_10.png,data1\S14_2.png,500,500,500,1.6
data1\S03_10.png,data1\S14_21.png,500,500,500,1.6
data1\S03_10.png,data1\S14_24.png,500,500,500,0.6
data1\S03_10.png,data1\S14_25.png,500,428,500,0.9345794392523364
data1\S03_10.png,data1\S14_30.png,500,500,500,0.4
data1\S03_10.png,data1\S14_9.png,500,233,500,1.2875536480686696
data1\S03_11.png,data1\S01_0.png,454,224,454,1.3392857142857142
data1\S03_11.png,data1\S01_10.png,454,500,454,0.4
data1\S03_11.png,data1\S01_14.png,454,469,454,0.0
data1\S03_11.png,data1\S01_15.png,454,460,454,0.6521739130434783
data1\S03_11.png,data1\S01_16.png,454,454,454,1.1013215859030836
data1\S03_11.png,data1\S01_21.png,454,500,454,0.8
data1\S03_11.png,data1\S01_25.png,454,469,454,1.0660980810234542
data1\S03_11.png,data1\S01_26.png,454,490,454,0.8163265306122449
data1\S03_11.png,data1\S01_27.png,454,500,454,1.0
data1\S03_11.png,data1\S01_28.png,454,475,454,1.263157894736842
data1\S03_11.png,data1\S01_29.png,454,494,454,0.8097165991902834
data1\S03_11.png,data1\S01_30.png,454,482,454,1.037344398340249
data1\S03_11.png,data1\S01_31.png,454,500,454,1.4
data1\S03_11.png,data1\S01_33.png,454,500,454,1.0
data1\S03_11.png,data1\S01_35.png,454,452,454,1.3274336283185841
data1\S03_11.png,data1\S01_36.png,454,500,454,1.0
data1\S03_11.png,data1\S01_37.png,454,500,454,0.6
data1\S03_11.png,data1\S01_39.png,454,361,454,0.554016620498615
data1\S03_11.png,data1\S03_1.png,454,500,454,1.2
data1\S03_11.png,data1\S03_10.png,454,500,454,1.0
data1\S03_11.png,data1\S03_12.png,454,435,454,0.9195402298850575
data1\S03_11.png,data1\S03_15.png,454,465,454,1.075268817204301
data1\S03_11.png,data1\S03_18.png,454,500,454,0.8
data1\S03_11.png,data1\S03_22.png,454,410,454,0.975609756097561
data1\S03_11.png,data1\S03_28.png,454,335,454,2.6865671641791047
data1\S03_11.png,data1\S03_30.png,454,298,454,1.6778523489932886
data1\S03_11.png,data1\S03_36.png,454,298,454,1.342281879194631
data1\S03_11.png,data1\S03_40.png,454,492,454,0.8130081300813008
data1\S03_11.png,data1\S03_5.png,454,493,454,1.2170385395537526
data1\S03_11.png,data1\S03_6.png,454,500,454,1.4
data1\S03_11.png,data1\S03_7.png,454,458,454,0.0
data1\S03_11.png,data1\S14_1.png,454,441,454,0.9070294784580499
data1\S03_11.png,data1\S14_11.png,454,388,454,1.0309278350515463
data1\S03_11.png,data1\S14_19.png,454,483,454,1.0351966873706004
data1\S03_11.png,data1\S14_2.png,454,500,454,0.2
data1\S03_11.png,data1\S14_21.png,454,500,454,1.0
data1\S03_11.png,data1\S14_24.png,454,500,454,0.6
data1\S03_11.png,data1\S14_25.png,454,428,454,0.9345794392523364
data1\S03_11.png,data1\S14_30.png,454,500,454,0.8
data1\S03_11.png,data1\S14_9.png,454,233,454,0.8583690987124464
data1\S03_12.png,data1\S01_0.png,435,224,435,2.232142857142857
data1\S03_12.png,data1\S01_10.png,435,500,435,0.4
data1\S03_12.png,data1\S01_14.png,435,469,435,1.279317697228145
data1\S03_12.png,data1\S01_15.png,435,460,435,0.21739130434782608
